date,rating,review
6년 전,별표 5개,한번쯤 꼭 가서 구경해야할 곳~!! 요즘은 경복궁 무료 가이드들이 많아 가시면 자세한 설명을 들을수 잇다... 자원봉사하는 학생들도 많고 많은 관광객들로 인하여 소홀히 안되고 잘 관리되어가는것 같다..  무료관람혜택도 잇으니 꼼꼼히 확인하고 가시는것도 좋지만 문화재 발전 성금으로 생각하시고 입장료를 내시는것도 좋다...  아이들과 함께 가서 좋은 관람을 해보시는건 어떨까한다...막연히 그림책으로만 보던 궁궐의 모습 그냥 휭할수있으나 미리 왕이 살던곳이라는 공부를 미리하고 간다면 아이들에겐 더욱더 좋은 공부거리가 될것이다...  경복궁과 박물관으로 인사동으로 이어지는 코스.. 청와대 건물이 보이는 거리...  광화문 광장... 이런 코스가 정말 좋긴한데 아주 어린친구라면 힘들수 잇으니 한코스만 정해서 가야한다 ..
10개월 전,별표 5개,가을 하늘과 최고의  픙경을 선물로 받았8
8년 전,별표 5개,볼것이 많고 역사적으로도 중요힐 장소임 특히 명성황후 시해장소는 특히 기억에 남았음
5년 전,별표 5개,정말 볼 거 많고 우리 나라 역사도 알 수 있고 특히 야간은 엄청 좋음
7년 전,별표 5개,야간 개장갔는데 정말 멋있었어요. 야간의 경회루도 멋있고 국악공연도 있고 강추합니다.
5년 전,별표 5개,"오랫만에,바람을쏘여,즐거웠다. 날씨도좋고 사람도그다지많지않았다 민속박물관에서 꼬맹이랑 어린이박물관도관람하고 쇼핑도했다. 밖에나와있는데도 식음료섭취가안된대서,좀당황했음 그래도,적당히친절히알려주신편. 미안요! 울꼬맹이가, 배고프면드러누워버려서 입막느라그랬어요!ㅠㅠ 말안듣는사람이랑, 잘모르는사람도 있으니그러시겠지만 얼굴이굳어있으셔서,쫌쫄았음. 그래도 혼자있는데,그랬으면 쫌,마니,완전당황할수도있으니 안내는,웃으면서부탁드려요!ㅠㅠ"
8년 전,별표 4개,"경복궁의 밤. 경복궁이 워낙 넓어서, 아기자기한 맛보다는 멋스러운데, 밤의 경복궁은 꽤 운치있고 소박하게 예뻤다. 단, 인물사진은 포기해야할듯   좋다 안좋다를 떠나서 우리 문화재이니 소중히해야할듯 "
5년 전,별표 5개,경복궁 건물이 너무 아름다운 곳이죠 근정전과 경회루 사계절 너무나 아름답고요 내 외국인들로 언제나 북적북적 거려요
7년 전,별표 4개,"사람이 많다. 경희루는 예약이 있어야 출입하고 하루 입장제한이 있다. 사진 찍으러 다니기 좋고 역사적 배경, 의미를 새겨보기에 좋을 듯 하다"
3년 전,별표 5개,아이와 함께 꼭 가보아야할 곳입니다 날씨도 좋아서 더 좋았네요 다음번에 갈땐 무료해설시간에 가야겠다는 생각이 들었습니다
7년 전,별표 5개,경복궁 체험 프로그램도 있으니 참여해보세요. 한복 입고 방문하면 입장료는 무료입니다.  경복궁 내부의 고궁박물관과 민속박물관도 방문해보세요
3년 전,별표 5개,한국의 아름다운 고궁 경복궁 4계절 언제나 찬란함을 엿볼 수 있는 곳
6개월 전,별표 5개,조선의 정궁(법궁)..
3년 전,별표 5개,"경복궁 한복입으면 무료입장고 되고, 시간 잘 맞우면 행진하는 모습도 볼 수 있어 좋아요"
7년 전,별표 5개,야간개장할때의 경복궁은 볼거리가 많은 곳으로  변한다 가족과 연인과 친구들과 같이가서 좋은 추억거리 만들 수 있는 곳
5년 전,별표 4개,"휴가쓰고 경복궁에서 가을의 정취를  느꼈습나다. 단,향원정이 공사중이라 너무 아쉬웠어요."
2년 전,별표 5개,사계절 반복하여 가보고싶은곳 언제나최고의 행복함주는곳  
8년 전,별표 5개,식후 잠시 둘러보기 좋음~  주차 및 출차는 시간이 좀 많이 걸리지맘 주차비는 할인(다자녀 등) 되어 좋음
5년 전,별표 5개,시간여유가지고 둘러보기 좋은곳. 생과방이라고 음료랑 다과 먹으며  쉬어갈수도 있어요. 좋은경험이였어요~!
5년 전,별표 5개,"한국의 중심, 한국의 심장! 도시와 어우러진 모습이 매우 이국적이다  야간개장은 살면서 한번쯤은 꼭 가보는 것을 추천"
1년 전,별표 5개,이번엔 경회루도 예약하고 올라가 봤는데 밖에서 보는 것과 또 다른 경험이었습니다!
7년 전,별표 5개,한복입은 외국인이 많은 가장 한국 정통 여행지 같은 곳. 나라도 외국에 이런 곳이 있음 그나라 옷 빌려입고 사진찍으며 돌아다닐 듯. 외국인 친구 오면 꼭 데리고 가자.
6년 전,별표 4개,2시간 넘는 산책길이었어요 속도에 따라 3시간 넘게 머무를 수도 있겠다 싶었어요 2019년 12월은 겨울은 그닥 춥지 않아 천천히 잘 걸었어요
7년 전,별표 5개,야간에 들린다면 또다른 경복궁을 만날 수 있다...  시간되면 들러보면 좋을 야간개장~
8년 전,별표 4개,야간개장이라 기대하고 갔는데 생각보다 예쁘진 않았어요. 관람가능 구간도 제한적이었고 저는 오히러 낮에 가는걸 추천 드립니다. 특히 6월 살구나는철에 가면 떨어진 살구를 먹을 수 있는  기회가 있답니다. 물론 10년전 일이라 지금도 살구를 주워 먹을 수 있는지는 모르겠지만요  
8개월 전,별표 5개,"경복궁 생물방, 처음 와봤는데 한국전통문화대학교 학생들과 넥슨이 주최한 전시가 너무 멋있었습니다. 외국에서 오랜만에 놀러왔는데 우리 나라 문화를 알게되어 좋네요!   입장료가 너무 싸요  Totally impressive , highly recommend to others "
6년 전,별표 4개,야간튜어를 다녀왔는데 고궁의 새로운 느낌이라고할까요 공연도 관람하고 즐거운 시간을 보내고왔네요
4년 전,별표 5개,주말 나들이 최고의 장소 내 외국인 모두 즐거운 시간을 보낼 수 있는 곳
4년 전,별표 5개,힐링하기 딱 좋은 장소입니다 대충 둘러봐도 2시간이 부족한정도입니다
8년 전,별표 5개,"역사적 배경을 알면 알수록 새롭게 보이는 고궁임. 경회루는 사전 인터넷 입장 신청을 해야 하며, 좀 더 깊이있게 알려면 해설사 또는 음성해설기를 이용할 것을 추천함."
6년 전,별표 5개,"아름다운 궁전. 경복궁 안에 들어 갈려면 별도로 돈을 내야 한다. 하지만 입장료를 내는 가치가 있는 궁전이다.(참고로 추석에는 무료개방이 였다. 하지만 공짜로 방들을 관람할 순 없었다.) 경복궁의 입구, 광화문도 아름답고, 옆에 박물관도 있어, 경복궁 관람 후 박물관 관람을 하면 좋다. 다만 주말에는 광화문 앞의 광장에서 시위를 하기에 조용한 날에 가고 싶다면 평일을 추천."
7년 전,별표 5개,궁중문화축전의 야간특별관람을 통해 바라본 경회루에서 펼쳐지는 경회루 판타지 화룡지몽 공연 또한 즐겁게 감상할 수 있었습니다.  지금은 볼 수 없으나 이 외에도 다양한 행사와 즐길거리가 풍부한 광화문과 경복궁은 서울의 대표명소 중 하나입니다.  문화재청의 경복궁관리소 홈페이지에서 확인하세요.
5년 전,별표 5개,야간이라 더 웅장함은 있었으나...낮에 보는게 더 자세하고 아름다운 자태를 볼수 있을듯 하네요...
수정일: 8년 전,별표 5개,"경복궁은 반드시 가봐야 할 장소라고 생각하고 날씨가 너무 춥거나 날이 좋지 않은 날에는 경복궁 보다 창덕궁이나 덕수궁에 갈 것을 추천 드립니다. 넓어서 길 찾기가 힘들고 경복궁 안에 있는 박물관이나 미술관에도 볼 것들이 정말 많으니까 꼭 한번 들어가서 관람하시는 것을 추천드립니다. 만 24세 이하까지는 무료 이니까 해당 되시면 반드시 신분증 챙겨 오시구요, 한복 입고 오면 외국인은 무료인 걸로 압니다."
10개월 전,별표 5개,"경복궁은 1395년에 창건된 조선왕조의 법궁(왕이 거처하는 궁궐 가운데 으뜸이 되는 궁궐)이다. 위로는 백악산에 기대어 터를 잡았고 정문인 광화문 앞으로는 정치와 경제의 중심인 육조거리(지금의 세종대로)가 있었다. 정도전이 지은 '경복'이란 이름에는 '새 왕조가 큰 복을 누려 번영할 것'이라는 의미가 담겨있다. 선조 25년(1592) 임진왜란으로 전소되어 270여 년간 복구되지 못하다가 고종 4년(1867) 흥선대원군의 주도로 중건되었다. 당시 경복궁에는 왕과 관리들이 업무를 보던 외전과 궐내각사들, 왕과 왕비 및 궁인들의 생활을 위한 전각들, 휴식을 위한 정원 등 500여 동의 건물들이 조성되었다. 일제강점기 때 일본에 의해 의도적으로 훼손되었고, 1915년에는 조선물산공진회를 개최한다는 구실로 90  이상의 전각이 헐렸다. 1990년부터 본격적인 복원사업을 추진해 옛 조선총독부 건물을 철거하고 경복궁의 본래 모습으로 복원하고 있다."
2년 전,별표 5개,궁중문화축전 행사 중 하나인 세종 1446 뮤지컬 관람했어요. 야외 뮤지컬도 처음이었지만 무려 경복궁 근정전이라니 너무 좋은 경험이었습니다.
7년 전,별표 5개,야간개장 정말 눈이 호강했습니다. 공연도 좋았도 자랑스러울 정도로 아름다운 조명 다음이도 꼭 갑니다.
2년 전,별표 5개,조선시대 궁전인데 관리도 잘 되어있고 너무 아름답습니다
2년 전,별표 5개,야간개장 짱 재대로 쭉 보실려면 7시부터 가야될거같고 대충 훑어보실려면 7시 40분쯤입장하면 9시쯤 됩니다
2년 전,별표 4개,야간 경복궁 산책 ㅎㅎ 조선시대엔 상상도 못할 일을 지금은 하고 있네요. 그 당시에는 삶과 죽음의 광장이지만 지금은 평화롭게 산책을 하니 좋아요
2년 전,별표 4개,주차장 질서가 좀 엉망이지만 주차요원들의 노력은 있어보인다. 고궁에 외국들이 많이 오는 곳인데 가이드가 부족한 것 같다..
8년 전,별표 5개,야간 개장 시 방문하시면 새로운 느낌을 받으실 수 있어요. 한복 입장자는 무료입장됩니다.  외국인 친구에게 두말할 것 없이 추천되는 1순위 장소지요.
2년 전,별표 4개,"매우 경관이 아름답고 안내시설이 잘 되어있다. 하지만, 냉방 시설 보급이 좀 더 필요해보인다."
3년 전,별표 5개,야간개장에 다녀왔는데 낮과는 또 다른 모습이 정말 아름다웠습니다.
8년 전,별표 5개,만 24세까지는 무료입장이여서 입장료는 지불안했고..  무엇보다 오늘 경복궁 방문이 제 인생에서 처음으로 보는 경복궁이라 기대를 엄청나게 했었는데  마침 수문장 교대식도 하고 있어서 너무 좋았어요..!!  ...열사병증세만 아니였으면 북촌한옥마을까지 갔을텐데 그게 좀 아쉽네요 ㅠㅠ
3년 전,별표 5개,충분히 가볼만한 가치가 있는 곳 민속박물관 들렀다가 경복궁 입장하시면 좋습니다
5년 전,별표 5개,꼭  야경으로 가보라고 권해드립니다. 전날에 표 예매하고 가셔야하고 현장 발권 안됩니다. 한복 차려입고 가시면 무료 입장 됩니다. 인물 들어가 사진은 주요 건물 배경으로 하면 거의 안나옵니다.
2년 전,별표 5개,여자친구랑 한복입고 데이트 했습니다. 둘이 한복입고 다니면서 꽁냥거리기 좋아요. 한복입으면 프리패스라 구경하다 나갔다와도 편합니다.
4년 전,별표 5개,구중궁궐 아무튼 아름답고 아름답다. 야간개장 최고 (참고  야간개장은 구역 제한되어있음)
7년 전,별표 5개,외국인을인솔하여 방문했던곳이구여 아주 매력적이고 고풍적인 한국의 옛문화를 알게됨에 만족했다고합니다 역사와 문화가 함께한 한국의전통미에 매우감동받고 돌아갔어요.....!
5년 전,별표 5개,언제나 산책하기 좋은 곳입니다. 코로나로 인해 명절당일이어도 뮤료입장 아닙니다.
7년 전,별표 4개,그냥 걸어다니는것만으로 재밌고 날좋을때 가면 더 좋습니다. 한복착용시 꽁짜이며 박물관을 보실분은 표절대버리지마시고 보고 다시 경복궁으로 돌아와서 구경하세요ㅋ
3년 전,별표 5개,주간에도 좋지만 야간이 훨씬 좋은 것 같아요. 사극의 주인공이 된듯한 기분
2년 전,별표 5개,항상 마음이 편해지는곳 자부심이 생기는곳 ~   친절한 해설 멋진 구경 좋아요
4년 전,별표 5개,경복궁 야간개장에 방문했어요.낮의 경복궁도 아름답지만 밤의 경복궁도 아름답습니다
